date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:04:32	105849/105849	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-19d79%22	https://new.axilthemes.com/demo/template/etrade/index-2.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/index-2.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:32	178642/178642	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-2b9d2%22	https://new.axilthemes.com/demo/template/etrade/index-3.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/index-3.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:33	157049/157049	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-26579%22	https://new.axilthemes.com/demo/template/etrade/index-4.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/index-4.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:34	197150/197150	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-3021e%22	https://new.axilthemes.com/demo/template/etrade/index-5.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/index-5.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:34	152084/152084	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-25214%22	https://new.axilthemes.com/demo/template/etrade/index-7.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/index-7.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:35	72180/72180	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-119f4%22	https://new.axilthemes.com/demo/template/etrade/shop-sidebar.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/shop-sidebar.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:35	80444/80444	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-13a3c%22	https://new.axilthemes.com/demo/template/etrade/shop.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/shop.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:35	82201/82201	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-14119%22	https://new.axilthemes.com/demo/template/etrade/single-product.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/single-product.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:36	79588/79588	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-136e4%22	https://new.axilthemes.com/demo/template/etrade/single-product-2.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/single-product-2.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:36	97011/97011	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-17af3%22	https://new.axilthemes.com/demo/template/etrade/single-product-3.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/single-product-3.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
