date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:17:43	14417/14417	---M-Z	200	added ('OK')	text/css	etag:%223851-6774fcf0-490362d99ca4e6c3;gz%22	https://demo-themewinter.com/gloreya/wp-content/themes/gloreya/assets/css/woocommerce.css?ver=2.0.9	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/themes/gloreya/assets/css/woocommerceffdc.css	(from https://demo-themewinter.com/gloreya/)
06:17:44	30318/30318	---M-Z	200	added ('OK')	text/css	etag:%22766e-6774fcf0-712558038de5ab1e;gz%22	https://demo-themewinter.com/gloreya/wp-content/themes/gloreya/assets/css/gutenberg-custom.css?ver=2.0.9	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/themes/gloreya/assets/css/gutenberg-customffdc.css	(from https://demo-themewinter.com/gloreya/)
06:17:45	122041/122041	---M-Z	200	added ('OK')	text/css	etag:%221dcb9-6774fcf0-c0f221d69f95557f;gz%22	https://demo-themewinter.com/gloreya/wp-content/themes/gloreya/assets/css/master.css?ver=2.0.9	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/themes/gloreya/assets/css/masterffdc.css	(from https://demo-themewinter.com/gloreya/)
06:17:45	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Feb%202025%2005:17:44%20GMT	http://demo-themewinter.com/gloreya/wp-content/uploads/2019/10/footer_bg.png	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/uploads/2019/10/footer_bg.17.delayed	(from https://demo-themewinter.com/gloreya/)
06:17:45	28671/28671	---M--	200	added ('OK')	image/png	etag:%226fff-65d3aaf6-6aa2b508b5925d5c;;;%22	https://demo-themewinter.com/gloreya/wp-content/uploads/2019/10/footer_bg.png	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/uploads/2019/10/footer_bg.png	(from https://demo-themewinter.com/gloreya/)
06:17:46	20060/20060	---M-Z	200	added ('OK')	text/css	etag:%224e5c-67a42b2c-7c63a4c725b9af62;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.35.0	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.minf25c.css	(from https://demo-themewinter.com/gloreya/)
06:17:46	53269/53269	---M-Z	200	added ('OK')	text/css	etag:%22d015-67a42b2b-d51950157d0df4e3;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.27.3	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/css/frontend.mine689.css	(from https://demo-themewinter.com/gloreya/)
06:17:46	1167/1167	---M-Z	200	added ('OK')	text/css	etag:%2248f-67abd838-5b15052ef5af0455;gz%22	https://demo-themewinter.com/gloreya/wp-content/uploads/elementor/css/post-1501.css?ver=1739315256	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/uploads/elementor/css/post-1501f94e.css	(from https://demo-themewinter.com/gloreya/)
06:17:47	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-67a42b2c-5786782ea13a6e9f;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.27.3	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.mine689.css	(from https://demo-themewinter.com/gloreya/)
06:17:47	26702/26702	---M-Z	200	added ('OK')	text/css	etag:%22684e-67a42b2c-bf684d97bfe7fa68;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.27.3	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.mine689.css	(from https://demo-themewinter.com/gloreya/)
06:17:48	254/254	---M--	200	added ('OK')	text/css	etag:%22fe-67a42b2b-b133fda0f31bfff8;;;%22	https://demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.27.3	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/css/widget-image.mine689.css	(from https://demo-themewinter.com/gloreya/)
06:17:49	600/600	---M-Z	200	added ('OK')	text/css	etag:%22258-67a42b2b-262c6aae0e862a43;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.27.3	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/css/widget-heading.mine689.css	(from https://demo-themewinter.com/gloreya/)
06:17:49	704/704	---M-Z	200	added ('OK')	text/css	etag:%222c0-67a42b2b-eead4b9f9cf54926;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/css/widget-text-editor.min.css?ver=3.27.3	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/css/widget-text-editor.mine689.css	(from https://demo-themewinter.com/gloreya/)
06:17:50	4298/4298	---M-Z	200	added ('OK')	text/css	etag:%2210ca-67a42b2b-fe18ca5911e51f74;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.27.3	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/css/widget-divider.mine689.css	(from https://demo-themewinter.com/gloreya/)
06:17:50	16471/16471	---M-Z	200	added ('OK')	text/css	etag:%224057-67a42b2c-1e93552d57b8ea6;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://demo-themewinter.com/gloreya/)
06:17:51	5486/5486	---M-Z	200	added ('OK')	text/css	etag:%22156e-67a42b2b-950097689fe90dd6;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min.css?ver=3.27.3	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.mine689.css	(from https://demo-themewinter.com/gloreya/)
06:17:52	2459/2459	---M-Z	200	added ('OK')	text/css	etag:%2299b-67a42b2b-dfb830c87d15f730;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/css/widget-image-gallery.min.css?ver=3.27.3	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/css/widget-image-gallery.mine689.css	(from https://demo-themewinter.com/gloreya/)
06:17:52	51942/51942	---M-Z	200	added ('OK')	text/css	etag:%22cae6-67ac2b0a-692642bf6929f22c;gz%22	https://demo-themewinter.com/gloreya/wp-content/uploads/elementor/css/post-33.css?ver=1739336458	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/uploads/elementor/css/post-33114e.css	(from https://demo-themewinter.com/gloreya/)
06:17:53	30347/30347	---M-Z	200	added ('OK')	text/css	etag:%22768b-67a42b31-1b657a2469c9d2a8;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/elementskit-lite/widgets/init/assets/css/responsive.css?ver=3.4.0	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/elementskit-lite/widgets/init/assets/css/responsive6b00.css	(from https://demo-themewinter.com/gloreya/)
06:17:54	460642/460642	---M-Z	200	added ('OK')	text/css	etag:%2270762-67a42b31-3487b50f68606a02;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.4.0	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles6b00.css	(from https://demo-themewinter.com/gloreya/)
06:17:55	18595/18595	---M-Z	200	added ('OK')	text/css	etag:%2248a3-6774fcf0-90c4e321e8acfe71;gz%22	https://demo-themewinter.com/gloreya/wp-content/themes/gloreya/assets/css/iconfont.css?ver=5.9.0	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/themes/gloreya/assets/css/iconfontad76.css	(from https://demo-themewinter.com/gloreya/)
06:17:56	87553/87553	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215601-6562d14a-152e2c9253348cf9;gz%22	https://demo-themewinter.com/gloreya/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-includes/js/jquery/jquery.minf43b.js	(from https://demo-themewinter.com/gloreya/)
06:17:57	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	etag:%223509-6562d14a-2380da41908c1de8;gz%22	https://demo-themewinter.com/gloreya/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://demo-themewinter.com/gloreya/)
06:17:58	9636/9636	---M-Z	200	added ('OK')	application/x-javascript	etag:%2225a4-67a42b3a-f7aec4ad72e93d5c;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.9.6.1	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.mindbbd.js	(from https://demo-themewinter.com/gloreya/)
06:17:58	4035/4035	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fc3-67a42b3a-8b56d03d29c1da23;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=9.6.1	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.minab9f.js	(from https://demo-themewinter.com/gloreya/)
06:17:59	1720/1720	---M-Z	200	added ('OK')	application/x-javascript	etag:%226b8-67a42b3a-fbfda2dcbced845b;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.9.6.1	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min9da1.js	(from https://demo-themewinter.com/gloreya/)
06:17:59	3178/3178	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c6a-67a42b3a-e5689eb2cd0b6317;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=9.6.1	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.minab9f.js	(from https://demo-themewinter.com/gloreya/)
06:18:00	3962/3962	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f7a-673d5d77-840e3ac57350ec79;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/wp-ultimate-review/assets/public/script/content-page.js?ver=2.3.5	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/wp-ultimate-review/assets/public/script/content-page25b6.js	(from https://demo-themewinter.com/gloreya/)
06:18:00	2939/2939	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7b-67a42b3a-6a289dd78a1c780a;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=9.6.1	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.minab9f.js	(from https://demo-themewinter.com/gloreya/)
06:18:01	15449/15449	---M-Z	200	added ('OK')	application/x-javascript	etag:%223c59-6774fcf0-aa4c1f45b38fa1fb;gz%22	https://demo-themewinter.com/gloreya/wp-content/themes/gloreya/core/parallax/assets/js/jarallax.js?ver=2.0.9	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/themes/gloreya/core/parallax/assets/js/jarallaxffdc.js	(from https://demo-themewinter.com/gloreya/)
06:18:02	15073/15073	---M-Z	200	added ('OK')	application/x-javascript	etag:%223ae1-67a42b2c-a41437ffd5f248e1;gz%22	https://demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.27.3	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.mine689.js	(from https://demo-themewinter.com/gloreya/)
06:18:03	196880/196880	---MCZ	200	added ('OK')	application/json	etag:%2286844-1739345277;gz%22	https://demo-themewinter.com/gloreya/wp-json/wp/v2/pages/33	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-json/wp/v2/pages/33.json	(from https://demo-themewinter.com/gloreya/)
06:18:04	1493475/1493475	---MCZ	200	added ('OK')	application/json	etag:%2286584-1739342380;gz%22	https://demo-themewinter.com/gloreya/wp-json/	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-json/index.html	(from https://demo-themewinter.com/gloreya/)
06:18:05	882/882	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Feb%202025%2005:18:03%20GMT	https://demo-themewinter.com/gloreya/xmlrpc.php?rsd	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/xmlrpc0db0.php	(from https://demo-themewinter.com/gloreya/)
06:18:05	2131/2131	---MCZ	200	added ('OK')	application/json	etag:%2287527-1739361046;gz%22	https://demo-themewinter.com/gloreya/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo-themewinter.com%2Fgloreya%2F	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-json/oembed/1.0/embed13e7.json	(from https://demo-themewinter.com/gloreya/)
06:18:06	2286/2286	---M-Z	200	added ('OK')	text/xml	etag:%2292063-1739510285;gz%22	https://demo-themewinter.com/gloreya/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo-themewinter.com%2Fgloreya%2F&format=xml	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-json/oembed/1.0/embed0fee	(from https://demo-themewinter.com/gloreya/)
06:18:07	787/787	---M--	403	error ('Forbidden')	text/html	date:Fri,%2014%20Feb%202025%2005:18:06%20GMT	https://demo-themewinter.com/gloreya/wp-content/themes/gloreya/core/parallax/	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/themes/gloreya/core/parallax/index.html	(from https://demo-themewinter.com/gloreya/)
06:18:08	4099/4099	---M--	200	added ('OK')	image/png	etag:%221003-6774fcf0-430ab31c34e4276b;;;%22	https://demo-themewinter.com/gloreya/wp-content/themes/gloreya/assets/images/logo/logo.png	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/themes/gloreya/assets/images/logo/logo.png	(from https://demo-themewinter.com/gloreya/)
06:18:11	144694/144694	---MCZ	200	added ('OK')	text/html	etag:%2286069-1739315258;gz%22	https://demo-themewinter.com/gloreya/home-2/	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/home-2/index.html	(from https://demo-themewinter.com/gloreya/)
06:18:11	146060/146060	---M--	200	added ('OK')	font/woff2	etag:%2223a8c-67a42b3a-d82da078107c49db;;;%22	https://demo-themewinter.com/gloreya/wp-content/plugins/woocommerce/assets/fonts/cardo_normal_400.woff2	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/woocommerce/assets/fonts/cardo_normal_400.woff2	(from https://demo-themewinter.com/gloreya/)
06:18:11	326628/326628	---M--	200	added ('OK')	font/woff2	etag:%224fbe4-67a42b3a-45b7ab50d48a0c84;;;%22	https://demo-themewinter.com/gloreya/wp-content/plugins/woocommerce/assets/fonts/Inter-VariableFont_slnt,wght.woff2	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/wp-content/plugins/woocommerce/assets/fonts/Inter-VariableFont_slnt,wght.woff2	(from https://demo-themewinter.com/gloreya/)
06:18:13	63123/63123	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Feb%202025%2005:18:08%20GMT	https://demo-themewinter.com/gloreya/404	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/404	(from https://demo-themewinter.com/gloreya/)
06:18:15	128249/128249	---MCZ	200	added ('OK')	text/html	etag:%2285025-1739054192;gz%22	https://demo-themewinter.com/gloreya/vegan/	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV3/demo-themewinter.com/gloreya/vegan/index.html	(from https://demo-themewinter.com/gloreya/)
